ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,value_2021,latest_value,footnotes,nature
239,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,364,Iran (Islamic Republic of),5,127,Southern Asia (excluding India),Country,54.19766348,32.74370885,IRN,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.91911,0.91827,0.91717,0.91522,0.91303,0.9103,0.90705,0.90366,0.89988,0.89667,0.89342,0.88959,0.88611,0.88335,0.87978,0.87714,0.87392,0.87068,0.86779,0.86409,0.86049,0.85743,0.85506,0.8521,0.84863,0.84529,0.84213,0.83841,0.83583,0.83583,,E: Estimated data
240,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,368,Iraq,4,145,Western Asia,Country,43.76606267,33.05013795,IRQ,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.87253,0.87189,0.87029,0.86839,0.86547,0.86203,0.85851,0.85419,0.84937,0.84518,0.84182,0.83834,0.83568,0.83328,0.83068,0.82827,0.82632,0.82418,0.82067,0.82018,0.81666,0.81465,0.81217,0.81022,0.80706,0.80492,0.80252,0.80082,0.79743,0.79743,,E: Estimated data
241,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,372,Ireland,5,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.92366,0.92357,0.92287,0.9228,0.9216,0.92106,0.9199,0.91928,0.91867,0.91796,0.91738,0.9166,0.91689,0.91671,0.91737,0.91803,0.91821,0.91874,0.91882,0.91878,0.91796,0.9166,0.9159,0.91547,0.91511,0.91509,0.91528,0.91542,0.9154,0.9154,,E: Estimated data
242,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.74021,0.73922,0.7362,0.73348,0.73112,0.72858,0.72621,0.72547,0.72494,0.72456,0.72438,0.72422,0.72398,0.72396,0.72396,0.7241,0.7242,0.72436,0.72435,0.72438,0.72439,0.72438,0.7245,0.72446,0.72448,0.72447,0.72449,0.72448,0.72448,0.72448,,E: Estimated data
243,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,380,Italy,5,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.90956,0.90897,0.90827,0.90732,0.9064,0.90554,0.90473,0.90417,0.90363,0.90314,0.90279,0.90256,0.90236,0.90202,0.90181,0.9015,0.90125,0.90096,0.90064,0.90028,0.89968,0.89913,0.89857,0.89777,0.89708,0.89646,0.89573,0.89481,0.89438,0.89438,,E: Estimated data
244,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,388,Jamaica,4,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.70665,0.70635,0.70576,0.70495,0.70366,0.70214,0.70065,0.69854,0.69657,0.69545,0.69327,0.69205,0.68996,0.68844,0.68679,0.68542,0.68309,0.68204,0.68051,0.67867,0.6771,0.67578,0.67387,0.67221,0.67045,0.66851,0.66683,0.66541,0.66297,0.66297,,E: Estimated data
245,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.83964,0.83959,0.83901,0.83789,0.83647,0.83362,0.83037,0.82747,0.82425,0.82232,0.81907,0.81614,0.81405,0.80962,0.8081,0.80436,0.80202,0.79886,0.79625,0.79335,0.78947,0.78705,0.78365,0.7802,0.77701,0.77391,0.77035,0.76819,0.76475,0.76475,,E: Estimated data
246,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,400,Jordan,4,145,Western Asia,Country,37.13024774,30.65365973,JOR,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.97642,0.97638,0.97381,0.97295,0.97059,0.96902,0.96747,0.9671,0.96683,0.96634,0.96623,0.96616,0.96608,0.966,0.96594,0.96589,0.96584,0.9658,0.96575,0.96572,0.96568,0.96564,0.96561,0.96558,0.96556,0.96554,0.96551,0.96547,0.96543,0.96543,,E: Estimated data
247,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.88366,0.88308,0.88238,0.88191,0.88097,0.88016,0.87931,0.87853,0.87768,0.87689,0.87621,0.87568,0.87518,0.87483,0.87445,0.87378,0.87333,0.87279,0.87218,0.87178,0.87126,0.87061,0.87027,0.8695,0.86923,0.8687,0.86795,0.86776,0.86703,0.86703,,E: Estimated data
248,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,404,Kenya,4,14,Eastern Africa,Country,37.86096816,0.534797278,KEN,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.86988,0.86974,0.86881,0.86775,0.86532,0.8624,0.85999,0.85666,0.85385,0.85066,0.84737,0.84431,0.84081,0.83774,0.83517,0.83254,0.82954,0.82623,0.82283,0.81967,0.81672,0.81341,0.8095,0.807,0.80283,0.80103,0.79722,0.79397,0.79102,0.79102,,E: Estimated data
249,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,296,Kiribati,4,543,Oceania (exc. Australia and New Zealand),Country,-157.5643005,1.768837732,KIR,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.85243,0.85183,0.85078,0.84893,0.84568,0.84277,0.8376,0.83403,0.83021,0.82736,0.82392,0.81975,0.81793,0.81529,0.8129,0.81038,0.80797,0.8046,0.802,0.79784,0.7945,0.79148,0.78667,0.78365,0.77928,0.77545,0.7722,0.76912,0.76535,0.76535,,E: Estimated data
250,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,296,Kiribati,4,543,Oceania (exc. Australia and New Zealand),Country,-157.5643005,1.768837732,KIR,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.85243,0.85183,0.85078,0.84893,0.84568,0.84277,0.8376,0.83403,0.83021,0.82736,0.82392,0.81975,0.81793,0.81529,0.8129,0.81038,0.80797,0.8046,0.802,0.79784,0.7945,0.79148,0.78667,0.78365,0.77928,0.77545,0.7722,0.76912,0.76535,0.76535,,E: Estimated data
251,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,414,Kuwait,4,145,Western Asia,Country,47.49305029,29.53949468,KWT,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.93879,0.93784,0.93554,0.93289,0.92886,0.92385,0.919,0.91348,0.90773,0.90191,0.89636,0.89117,0.88711,0.883,0.8813,0.87831,0.87322,0.87175,0.86659,0.86417,0.86104,0.85749,0.85549,0.8528,0.84826,0.84489,0.84185,0.83791,0.83595,0.83595,,E: Estimated data
252,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,417,Kyrgyzstan,4,143,Central Asia,Country,74.52324839,41.46204516,KGZ,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.99038,0.99008,0.98978,0.9895,0.9891,0.98886,0.98847,0.98809,0.98767,0.98741,0.98687,0.98656,0.98627,0.98601,0.98583,0.98569,0.98548,0.98534,0.98517,0.98483,0.9846,0.9844,0.98423,0.984,0.9837,0.98363,0.98331,0.98307,0.9829,0.9829,,E: Estimated data
253,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,418,Lao People's Democratic Republic,4,35,South-Eastern Asia,Country,101.9901968,20.27482773,LAO,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.82635,0.82574,0.82528,0.82456,0.82376,0.8231,0.82254,0.82211,0.82152,0.82097,0.82073,0.82017,0.81965,0.8194,0.81909,0.81888,0.81834,0.81787,0.81748,0.81734,0.81681,0.81645,0.81614,0.81584,0.81549,0.81496,0.81471,0.81443,0.81408,0.81408,,E: Estimated data
254,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,428,Latvia,5,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.99017,0.99017,0.99,0.98982,0.98965,0.98948,0.9893,0.98913,0.98909,0.98904,0.989,0.98896,0.98891,0.98887,0.98883,0.98882,0.98882,0.98882,0.98882,0.98882,0.98878,0.9887,0.98861,0.98853,0.98853,0.98853,0.98853,0.98853,0.98853,0.98853,,E: Estimated data
255,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,422,Lebanon,4,145,Western Asia,Country,35.89391711,33.92152458,LBN,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.94954,0.94915,0.94638,0.94357,0.94068,0.9377,0.9348,0.93239,0.93217,0.93207,0.93194,0.9319,0.93184,0.93179,0.93176,0.93173,0.9317,0.93168,0.93165,0.93162,0.9316,0.93158,0.93157,0.93155,0.93153,0.93151,0.93149,0.93148,0.93146,0.93146,,E: Estimated data
256,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,426,Lesotho,4,18,Southern Africa,Country,28.25362195,-29.58041814,LSO,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.94211,0.94209,0.94208,0.94208,0.94208,0.94207,0.94206,0.94205,0.94203,0.942,0.94197,0.94194,0.94192,0.94189,0.94186,0.94183,0.94177,0.94172,0.94165,0.94159,0.94155,0.94152,0.94148,0.94146,0.94143,0.94141,0.9414,0.94138,0.94136,0.94136,,E: Estimated data
